ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 ,Amp,Shift,Voltage,Temp,Humidity,Hs,Hp,Adj
12276.0,-34.025600598478945,150.662335949081,3.2160000801086404,113628,44685.0,7.81,44572.075500000195,7.81,11.804126000000005,28.1944393549999,42.48264,34974.41354192016,27630.600099607418,0.03411302995637655
12278.0,-34.025593670247645,150.66233782324576,3.2160000801086404,113629,44403.0,7.8,44557.503500000195,7.8,11.806194000000005,28.195416694999906,42.41093,34943.51972809232,27646.26257669942,0.032549121273069304
12280.0,-34.02558805053832,150.66233934344055,3.2160000801086404,113630,44762.0,7.8,44592.300500000194,7.8,11.807228000000006,28.19638735999991,42.31327,34958.050085299816,27684.02465061951,0.03298564907088242
12281.0,-34.02558273289253,150.66234078192372,3.2160000801086404,113631,45043.0,7.82,44613.289000000186,7.82,11.804815000000005,28.19688003499991,42.327,34970.92895468206,27701.58527241956,0.03295343284055452
12283.0,-34.02557718857577,150.66234228172397,3.2160000801086404,113632,44467.0,7.85,44622.622000000185,7.85,11.806194000000005,28.197880069999908,42.31785,34975.01520028508,27711.47073863868,0.032388040121426265
12285.0,-34.02557050434996,150.66234408988245,3.2160000801086404,113633,45761.0,7.81,44647.892500000184,7.81,11.809124500000005,28.198878769999904,42.2858,34995.017114673334,27726.91692756922,0.032822734698521934
12287.0,-34.025563468888095,150.6623459930543,3.2160000801086404,113634,44348.0,7.8,44691.038500000184,7.8,11.803781500000005,28.19986144999989,42.45518,35030.758359947984,27751.278180612066,0.03225837683031507
12289.0,-34.025556116343864,150.66234798200045,3.2160000801086404,113635,45183.0,7.82,44748.491000000184,7.82,11.806194000000005,28.20087483999989,42.65202,35083.371259361506,27777.367774025985,0.0331921108219877
12291.0,-34.025548403555604,150.6623500683967,3.2160000801086404,113636,43889.0,7.82,44680.22750000018,7.82,11.815157000000005,28.20188021999989,42.70848,35039.101560653406,27723.291911313623,0.035126368591008365
12292.0,-34.025538512202274,150.66235274411937,3.2160000801086404,113637,44093.0,7.81,44696.72600000018,7.81,11.818259500000005,28.20238757999989,42.73594,35055.86316659115,27728.694156035963,0.03559319210220924
